date	lat	lon
9/25/2014 2:24	18.069	-66.487
9/25/2014 3:37	18.457	-66.085
9/25/2014 10:05	18.354	-66.178
9/25/2014 11:18	18.454	-66.075
9/25/2014 11:22	18.393	-66.101
9/25/2014 11:23	18.393	-66.101
9/25/2014 11:30	18.224	-66.02
9/25/2014 14:29	18.366	-65.837
9/25/2014 15:58	18.013	-66.623
9/25/2014 17:49	18.137	-66.275
9/25/2014 18:24	18.254	-66.029
9/25/2014 19:58	18.353	-65.987
9/25/2014 20:16	18.436	-66.006
9/25/2014 21:21	18.252	-66.042
9/25/2014 23:52	17.987	-66.116
9/26/2014 1:51	18.225	-66.131
9/26/2014 11:25	18.268	-65.968
9/26/2014 13:10	17.993	-66.607
9/26/2014 16:37	17.982	-66.296
9/26/2014 21:51	18.362	-66.219
9/26/2014 22:31	17.972	-66.612
9/26/2014 22:43	18.399	-66.008
9/26/2014 22:45	18.445	-66.643
9/26/2014 22:57	18.403	-66.196
9/26/2014 23:58	18.352	-66.14
9/27/2014 1:12	18.414	-66.035
9/27/2014 13:01	18.228	-66.042
9/27/2014 16:53	18.038	-66.605
9/27/2014 18:40	18.028	-66.608
9/27/2014 19:50	18.373	-66.106
9/28/2014 0:34	18.44	-66.128
9/28/2014 1:16	18.372	-65.941
9/28/2014 1:59	18.234	-66.031
9/28/2014 5:23	18.384	-66.18
9/28/2014 5:41	18.379	-65.99
9/28/2014 5:46	18.403	-66.053
9/28/2014 6:11	18.403	-66.053
9/28/2014 9:24	18.231	-65.909
9/28/2014 9:24	18.231	-65.91
9/28/2014 14:21	18.471	-67.15
9/28/2014 14:53	18.254	-66.042
9/28/2014 14:55	18.243	-65.893
9/28/2014 15:34	17.963	-66.29
9/28/2014 18:24	18.404	-66.014
9/28/2014 21:55	18.431	-66.06
9/28/2014 22:50	18.422	-66.3
9/28/2014 22:52	18.422	-66.3
9/28/2014 22:56	18.355	-65.963
9/29/2014 0:36	18.373	-66.218
9/29/2014 0:52	18.151	-65.825
9/29/2014 1:45	18.414	-66.033
9/29/2014 1:56	18.358	-66.112
9/29/2014 2:19	18.414	-66.033
9/29/2014 3:58	18.005	-66.6
9/29/2014 4:10	18.214	-67.147
9/29/2014 4:13	18.005	-66.6
9/29/2014 4:19	18.005	-66.6
9/29/2014 4:56	18.116	-66.161
9/29/2014 6:07	18.414	-66.069
9/29/2014 6:18	18.004	-66.61
9/29/2014 9:00	18	-66.6
9/29/2014 10:25	18.005	-66.618
9/29/2014 10:27	18.005	-66.618
9/29/2014 11:29	18.087	-67.143
9/29/2014 12:13	18.397	-66.014
9/29/2014 12:49	18.469	-66.741
9/29/2014 12:59	18.214	-67.15
9/29/2014 13:11	18.413	-65.985
9/29/2014 16:40	18.384	-66.326
9/29/2014 18:53	18.044	-66.507
9/29/2014 20:31	18.439	-66.114
9/29/2014 20:48	18.254	-65.977
9/29/2014 21:35	18.468	-66.119
9/29/2014 21:42	18.473	-66.265
9/29/2014 22:03	18.44	-66.55
9/29/2014 22:03	18.441	-66.583
9/29/2014 23:03	18.044	-66.568
9/29/2014 23:04	18.252	-66.042
9/30/2014 0:03	18.422	-66.061
9/30/2014 0:25	18.429	-66.118
9/30/2014 1:30	18.004	-66.624
9/30/2014 2:17	18.005	-66.6
9/30/2014 2:20	18.005	-66.6
9/30/2014 3:32	17.997	-66.971
9/30/2014 5:18	18.38	-65.993
9/30/2014 12:50	18.427	-66.492
9/30/2014 15:50	18.406	-66.045
9/30/2014 15:52	18.406	-66.045
9/30/2014 16:14	18.436	-66.07
9/30/2014 17:28	18.372	-65.944
9/30/2014 18:51	18.168	-67.146
9/30/2014 19:34	18.212	-67.14
9/30/2014 20:28	18.005	-66.6
9/30/2014 21:00	18.463	-66.284
9/30/2014 21:17	17.968	-66.105
9/30/2014 21:18	17.97	-66.113
9/30/2014 21:18	17.97	-66.113
9/30/2014 21:18	17.97	-66.113
9/30/2014 21:19	17.97	-66.113
9/30/2014 21:19	17.97	-66.113
9/30/2014 21:20	17.97	-66.113
9/30/2014 21:20	17.97	-66.113
9/30/2014 21:20	17.97	-66.113
9/30/2014 21:21	17.97	-66.113
9/30/2014 21:21	17.97	-66.113
9/30/2014 21:34	18.416	-66.085
9/30/2014 22:04	18.017	-66.608
9/30/2014 22:24	18.02	-66.846
9/30/2014 22:52	18.416	-66.028
9/30/2014 23:43	18.389	-66.107
9/30/2014 23:55	18.38	-65.993
10/1/2014 0:13	18.363	-66.174
10/1/2014 1:34	18.063	-66.378
10/1/2014 2:07	18.414	-66.033
10/1/2014 2:36	18.292	-67.13
10/1/2014 2:52	18.247	-66.069
10/1/2014 5:30	18.397	-66.098
10/1/2014 5:40	18.041	-66.552
10/1/2014 10:36	18.395	-66.143
10/1/2014 11:30	18.438	-66.173
10/1/2014 12:14	18.226	-66.012
10/1/2014 13:31	18.346	-66.319
10/1/2014 14:44	18.402	-66.053
10/1/2014 14:47	18.452	-66.076
10/1/2014 14:47	18.452	-66.076
10/1/2014 17:30	18.43	-65.991
10/1/2014 18:10	18.425	-66.052
10/1/2014 18:20	18.419	-66.055
10/1/2014 18:39	18.407	-66.055
10/1/2014 20:29	18.015	-66.114
10/1/2014 21:08	18.27	-66.016
10/1/2014 22:16	18.404	-66.051
10/1/2014 22:23	18.373	-65.931
10/1/2014 22:25	18.204	-67.141
10/1/2014 22:41	18.401	-66.233
10/1/2014 22:43	18.444	-66.172
10/1/2014 22:45	18.444	-66.172
10/1/2014 23:29	18.338	-66.199
10/1/2014 23:31	18.467	-66.116
10/2/2014 1:01	18.391	-66.123
10/2/2014 1:08	18.402	-66.29
10/2/2014 1:20	18.394	-66.187
10/2/2014 1:26	17.963	-66.401
10/2/2014 1:48	18.401	-66.077
10/2/2014 2:13	18.375	-66.189
10/2/2014 2:15	18.415	-66.055
10/2/2014 2:34	18.441	-66.183
10/2/2014 2:47	18.371	-67.169
10/2/2014 3:08	18.395	-66.173
10/2/2014 3:37	18.013	-66.602
10/2/2014 3:57	18.141	-65.942
10/2/2014 5:10	18.289	-67.129
10/2/2014 6:43	18.198	-65.891
10/2/2014 10:01	18.345	-67.003
10/2/2014 10:43	18.261	-65.97
10/2/2014 11:09	17.982	-66.296
10/2/2014 11:43	18.406	-66.186
10/2/2014 12:01	18.442	-66.17
10/2/2014 12:03	17.988	-66.669
10/2/2014 12:47	18.385	-66.104
10/2/2014 13:27	18.445	-66.172
10/2/2014 14:19	18.413	-65.985
10/2/2014 15:35	18.005	-66.592
10/2/2014 15:58	18.405	-66.156
10/2/2014 16:47	17.992	-66.607
10/2/2014 17:42	18.467	-66.106
10/2/2014 18:37	17.971	-66.121
10/2/2014 21:20	18.245	-65.942
10/2/2014 21:26	18.336	-66.319
10/2/2014 21:37	18.213	-66.037
10/2/2014 21:46	18.368	-66.104
10/2/2014 22:30	18.382	-66.155
10/2/2014 23:06	18.365	-66.071
10/2/2014 23:30	18.387	-65.991
10/2/2014 23:31	18.398	-66.395
10/2/2014 23:45	18.37	-66.157
10/3/2014 0:06	18.298	-66.877
10/3/2014 0:43	18.256	-66.053
10/3/2014 0:52	18.016	-66.115
10/3/2014 1:31	18.356	-66.037
10/3/2014 2:23	17.983	-66.293
10/3/2014 3:11	18.433	-66.226
10/3/2014 3:51	17.988	-66.669
10/3/2014 11:28	18.372	-65.941
10/3/2014 12:09	17.993	-66.607
10/3/2014 14:07	18.383	-65.792
10/3/2014 14:53	18.363	-66.075
10/3/2014 15:22	18.167	-67.128
10/3/2014 18:37	18.381	-65.794
10/3/2014 18:54	18.249	-66.116
10/3/2014 23:28	18.413	-66.203
10/3/2014 23:51	18.292	-67.13
10/4/2014 0:11	18.414	-66.033
10/4/2014 0:12	18.414	-66.033
10/4/2014 0:19	18.034	-66.632
10/4/2014 1:11	18.034	-66.632
10/4/2014 1:23	18.014	-66.624
10/4/2014 1:56	18.383	-66.118
10/4/2014 3:18	18.004	-66.387
10/4/2014 3:19	18.015	-66.784
10/4/2014 13:03	18.364	-66.04
10/4/2014 13:42	18.414	-66.033
10/4/2014 14:00	18.364	-66.04
10/4/2014 15:14	18.465	-66.116
10/4/2014 16:00	18.014	-66.379
10/4/2014 17:10	18.366	-66.06
10/4/2014 18:03	18.386	-66.168
10/4/2014 21:44	18.038	-66.659
10/4/2014 23:38	18.428	-66.061
10/5/2014 2:23	18.384	-66.18
10/5/2014 2:34	18.395	-66.143
10/5/2014 2:42	18.394	-66.143
10/5/2014 3:13	18.377	-65.919
10/5/2014 15:19	18.368	-66.059
10/5/2014 15:54	18.385	-66.179
10/5/2014 16:21	18.406	-65.976
10/5/2014 19:42	18.407	-66.008
10/5/2014 20:01	18.449	-66.297
10/6/2014 0:19	18.402	-66.035
10/6/2014 0:25	18.367	-65.921
10/6/2014 1:11	18.174	-65.853
10/6/2014 1:46	18.005	-66.6
10/6/2014 4:09	18.255	-65.979
10/6/2014 11:03	18.417	-65.986
10/6/2014 11:17	18.236	-66.032
10/6/2014 11:19	18.463	-66.267
10/6/2014 13:04	18.322	-66.074
10/6/2014 15:21	17.996	-66.652
10/6/2014 15:25	17.996	-66.652
10/6/2014 16:25	18.285	-66.843
10/6/2014 21:17	18.238	-66.07
10/6/2014 22:01	18.403	-66.088
10/6/2014 22:25	18.025	-66.657
10/6/2014 23:45	18.374	-66.181
10/6/2014 23:58	18.414	-66.033
10/7/2014 0:38	18.408	-65.978
10/7/2014 0:51	17.996	-66.652
10/7/2014 1:32	18.23	-66.12
10/7/2014 1:43	18.353	-66.03
10/7/2014 3:51	18.449	-66.297
10/7/2014 10:43	18.404	-66.044
10/7/2014 10:50	17.969	-66.206
10/7/2014 11:54	18.113	-66.158
10/7/2014 11:57	18.041	-66.796
10/7/2014 12:09	18.38	-65.958
10/7/2014 12:30	18.247	-66.281
10/7/2014 13:30	18.367	-65.97
10/7/2014 16:28	18.391	-65.959
10/7/2014 18:04	18.449	-66.297
10/7/2014 19:01	18.477	-66.832
10/7/2014 19:41	18.482	-66.892
10/7/2014 20:32	18.211	-67.142
10/7/2014 20:41	18.443	-66.075
10/7/2014 20:42	18.443	-66.075
10/7/2014 21:11	18.28	-66.847
10/7/2014 21:33	18.444	-66.059
10/7/2014 21:39	18.228	-66.045
10/7/2014 22:27	18.305	-66.083
10/7/2014 22:44	18.239	-66.065
10/7/2014 22:59	18.417	-65.983
10/7/2014 23:01	18.342	-66.254
10/7/2014 23:38	18.27	-66.016
10/8/2014 0:13	18.38	-65.993
10/8/2014 1:36	18.449	-66.037
10/8/2014 1:59	18.417	-66.037
10/8/2014 2:11	18.254	-66.029
10/8/2014 2:42	18.285	-67.127
10/8/2014 3:05	18.418	-65.971
10/8/2014 10:30	18.331	-65.861
10/8/2014 10:51	18.331	-65.861
10/8/2014 12:12	18.331	-66.85
10/8/2014 13:25	18.405	-66.168
10/8/2014 15:01	18.335	-66.334
10/8/2014 15:06	18.335	-66.334
10/8/2014 15:13	18.335	-66.334
10/8/2014 15:27	18.335	-66.334
10/8/2014 15:36	18.335	-66.334
10/8/2014 17:01	18.32	-66.215
10/8/2014 17:04	18.32	-66.215
10/8/2014 20:26	17.982	-66.296
10/8/2014 21:24	18.222	-65.918
10/8/2014 22:55	18.331	-65.861
10/8/2014 23:09	18.205	-67.142
10/8/2014 23:23	18.237	-66.041
10/8/2014 23:54	18	-66.62
10/9/2014 0:30	18.073	-67.021
10/9/2014 1:09	18.363	-66.12
10/9/2014 1:17	18.207	-66.061
10/9/2014 1:20	18.207	-66.061
10/9/2014 1:40	18.223	-66.429
10/9/2014 1:42	18.223	-66.429
10/9/2014 1:43	18.223	-66.429
10/9/2014 1:44	18.223	-66.429
10/9/2014 1:44	18.223	-66.429
10/9/2014 1:44	18.223	-66.429
10/9/2014 2:00	18.223	-66.429
10/9/2014 2:20	18.223	-66.429
10/9/2014 2:40	18.223	-66.429
10/9/2014 3:00	18.223	-66.429
10/9/2014 3:04	18.014	-66.382
10/9/2014 3:20	18.223	-66.429
10/9/2014 3:23	18.005	-66.6
10/9/2014 3:40	18.223	-66.429
10/9/2014 4:00	18.223	-66.429
10/9/2014 4:20	18.223	-66.429
10/9/2014 5:43	18.223	-66.429
10/9/2014 13:20	18.223	-66.429
10/9/2014 13:41	18.223	-66.429
10/9/2014 14:00	18.223	-66.429
10/9/2014 14:20	18.223	-66.429
10/9/2014 14:24	18.204	-67.14
10/9/2014 14:40	18.223	-66.429
10/9/2014 14:51	18.364	-66.04
10/9/2014 15:20	18.223	-66.429
10/9/2014 15:40	18.223	-66.429
10/9/2014 16:00	18.223	-66.429
10/9/2014 16:20	18.223	-66.429
10/9/2014 16:40	18.223	-66.429
10/9/2014 16:43	17.966	-66.113
10/9/2014 17:00	18.223	-66.429
10/9/2014 17:28	18.223	-66.429
10/9/2014 20:43	18.223	-66.429
10/9/2014 21:17	17.974	-66.208
10/9/2014 21:18	17.974	-66.208
10/9/2014 21:51	17.999	-66.39
10/9/2014 22:40	18.061	-66.719
10/9/2014 22:44	18.353	-66.116
10/10/2014 0:02	18.387	-65.992
10/10/2014 1:21	18.317	-66.095
10/10/2014 12:43	18.223	-66.429
10/10/2014 17:00	18.443	-66.065
10/10/2014 18:00	18.164	-66.728
10/10/2014 18:22	18.452	-66.291
10/10/2014 21:19	18.238	-66.026
10/11/2014 1:27	18.146	-66.133
10/11/2014 1:28	18.223	-66.429
10/11/2014 1:45	18.214	-66.23
10/11/2014 4:36	18.432	-66.171
10/11/2014 5:11	18.134	-65.845
10/11/2014 19:43	18.322	-66.074
10/11/2014 20:17	18.365	-65.897
10/11/2014 23:42	18.461	-66.28
10/12/2014 1:59	18.189	-66.105
10/12/2014 3:40	18.099	-66.464
10/12/2014 10:19	18.332	-66.395
10/12/2014 13:41	18.375	-66.051
10/12/2014 14:27	18.366	-66.019
10/12/2014 14:58	18.385	-67.181
10/12/2014 15:08	18.173	-66.187
10/12/2014 15:26	18.395	-65.953
10/12/2014 15:50	18.215	-65.997
10/12/2014 16:51	18.39	-66.034
10/12/2014 17:11	18.239	-66.021
10/12/2014 17:19	18.34	-65.896
10/12/2014 18:30	18.315	-66.299
10/13/2014 2:55	18.373	-65.72
10/13/2014 4:42	18.451	-66.175
10/13/2014 11:56	18.454	-66.09
10/13/2014 12:59	17.963	-66.401
10/13/2014 15:18	18.222	-66.065
10/13/2014 17:34	18.402	-66.053
10/13/2014 18:25	18.373	-65.721
10/13/2014 20:17	18.388	-66.254
10/13/2014 22:30	18.353	-66.117
10/14/2014 1:17	18.363	-66.085
10/14/2014 1:31	18.218	-67.15
10/14/2014 2:45	18.264	-66.046
10/14/2014 2:47	18.281	-66.818
10/14/2014 6:07	18.381	-66.091
10/14/2014 12:31	18.364	-66.03
10/14/2014 13:08	18.39	-66.018
10/14/2014 13:34	18.265	-65.649
10/14/2014 15:17	18.387	-66.062
10/14/2014 17:22	18.14	-65.835
10/14/2014 17:45	18.21	-67.14
10/14/2014 22:25	18.14	-65.835
10/15/2014 2:43	18.365	-65.893
10/15/2014 5:53	18.414	-66.093
10/15/2014 7:24	18.414	-66.093
10/15/2014 11:28	18.447	-66.399
10/15/2014 15:18	18.445	-66.066
10/15/2014 18:04	18.223	-66.022
10/15/2014 22:10	18.131	-65.845
10/15/2014 23:13	18.451	-66.864
10/16/2014 1:50	18.411	-66.207
10/16/2014 1:53	18.411	-66.207
10/16/2014 2:24	18.31	-66.163
10/16/2014 2:30	18.397	-66.039
10/16/2014 3:07	18.374	-66.043
10/16/2014 8:42	18.393	-65.927
10/16/2014 15:00	18.373	-66.104
10/16/2014 19:26	18.053	-66.393
10/16/2014 20:14	18.247	-66.027
10/16/2014 21:31	18.043	-66.794
10/16/2014 21:55	18.437	-66.057
10/17/2014 0:05	18.405	-66.054
10/17/2014 0:42	17.963	-66.401
10/17/2014 0:43	17.963	-66.401
10/17/2014 1:47	18.253	-66.042
10/17/2014 10:44	18.399	-66.156
10/17/2014 12:59	18.44	-66.128
10/17/2014 18:20	18.42	-65.953
10/17/2014 20:30	18.372	-65.944
10/17/2014 23:22	18.442	-66.176
10/17/2014 23:30	18.224	-66.131
10/18/2014 1:34	18.472	-67.128
10/18/2014 3:33	18.417	-65.962
10/18/2014 13:04	18.393	-66.012
10/18/2014 18:56	18.388	-65.987
10/18/2014 23:29	17.963	-66.401
10/19/2014 3:07	18.445	-66.396
10/19/2014 5:12	18.472	-66.755
10/19/2014 16:00	18.412	-66.003
10/19/2014 17:30	18.028	-66.867
10/19/2014 17:41	18.038	-66.636
10/19/2014 17:57	18.038	-66.636
10/19/2014 20:13	18.046	-66.535
10/19/2014 21:44	18.434	-66.448
10/19/2014 21:46	18.434	-66.448
10/20/2014 2:04	18.474	-66.756
10/20/2014 2:36	17.971	-66.068
10/20/2014 2:38	17.971	-66.068
10/20/2014 3:16	18.381	-66.134
10/20/2014 12:14	18.026	-66.867
10/20/2014 12:25	18.011	-66.613
10/20/2014 13:34	18.402	-66.049
10/20/2014 16:27	18.416	-66.12
10/20/2014 16:41	18.425	-66.341
10/20/2014 21:36	18.19	-65.869
10/20/2014 22:50	18.243	-66.026
10/21/2014 0:59	18.394	-66.183
10/21/2014 10:45	18.353	-66.145
10/21/2014 11:40	18.054	-66.537
10/21/2014 14:51	18.332	-67.058
10/21/2014 19:03	18.038	-67.076
10/21/2014 19:22	17.98	-66.107
10/21/2014 22:55	18.213	-65.791
10/22/2014 0:30	18.443	-66.075
10/22/2014 0:37	18.407	-66.028
10/22/2014 2:22	18.447	-66.395
10/22/2014 11:20	17.967	-66.905
10/22/2014 14:13	18.434	-66.059
10/22/2014 16:46	18.242	-66.005
10/22/2014 21:59	18.292	-67.13
10/23/2014 3:54	18.224	-66.131
10/23/2014 12:46	18	-66.618
10/23/2014 13:33	18.046	-66.535
10/23/2014 15:18	18.21	-67.138
10/23/2014 17:58	18.436	-66.061
10/23/2014 22:17	18.101	-67.176
10/23/2014 23:40	18.038	-67.076
10/24/2014 3:11	18.372	-65.949
10/24/2014 4:01	18.292	-66.818
10/24/2014 4:07	18.292	-66.818
10/24/2014 11:48	18.032	-66.849
10/24/2014 14:45	18.281	-66.818
10/25/2014 0:21	18.423	-66.267
10/25/2014 1:02	18.311	-65.683
10/25/2014 3:57	18.45	-66.07
10/25/2014 4:09	18.384	-66.18
10/25/2014 12:07	18.297	-65.881
10/26/2014 0:10	18.376	-66.09
10/26/2014 15:15	18.089	-65.807
10/26/2014 18:46	18.341	-66.069
10/26/2014 20:02	18.223	-66.353
10/27/2014 1:52	18.259	-66.046
10/27/2014 3:46	18.479	-66.349
10/27/2014 4:35	18.22	-65.996
10/27/2014 11:05	18.358	-66.111
10/27/2014 18:56	18.333	-66.128
10/27/2014 19:27	18.069	-66.38
10/27/2014 21:04	18.154	-65.82
10/28/2014 1:06	18.224	-65.891
10/28/2014 3:37	18.224	-66.131
10/28/2014 8:04	18.332	-66.201
10/28/2014 11:17	18.358	-66.051
10/28/2014 17:36	18.396	-66.149
10/28/2014 22:47	18.04	-66.87
10/28/2014 23:53	18.381	-66.129
10/29/2014 0:15	18.38	-65.993
10/29/2014 0:25	18.414	-66.033
10/29/2014 0:44	18.137	-66.275
10/29/2014 2:34	18.392	-66.123
10/29/2014 4:27	18.289	-65.638
10/29/2014 5:36	18.224	-66.131
10/29/2014 20:25	17.998	-66.01
10/30/2014 0:01	18.019	-66.782
10/30/2014 0:17	18.217	-67.143
10/30/2014 1:44	18.014	-66.63
10/30/2014 2:06	18.095	-65.859
10/30/2014 2:37	18.365	-66.037
10/30/2014 3:13	18.433	-66.438
10/30/2014 12:46	18.402	-66.1
10/30/2014 21:39	18.118	-66.162
10/30/2014 22:03	18.429	-66.455
10/31/2014 1:26	18.411	-65.96
10/31/2014 5:32	18.141	-65.942
10/31/2014 12:06	18.353	-66.174
10/31/2014 12:59	18.443	-66.033
10/31/2014 19:18	18.399	-66.062
10/31/2014 23:29	18.397	-66.159
11/1/2014 12:58	18.327	-65.655
11/1/2014 20:35	18.42	-66.062
11/1/2014 20:46	18.377	-65.989
11/1/2014 21:17	17.975	-66.226
11/2/2014 2:19	18.353	-66.174
11/2/2014 3:18	18.438	-66.133
11/2/2014 4:22	18.084	-66.975
11/2/2014 14:25	17.965	-66.614
11/2/2014 16:10	18.035	-66.241
11/2/2014 16:12	18.42	-66.064
11/2/2014 21:56	18.235	-66.025
11/3/2014 0:33	18.394	-66.186
11/3/2014 4:36	18.213	-67.146
11/3/2014 14:00	18.117	-66.155
11/4/2014 1:31	18.36	-66.048
11/4/2014 11:45	18.395	-66.094
11/4/2014 19:12	17.997	-66.19
11/4/2014 21:43	18.402	-65.998
11/4/2014 21:47	18.346	-66.273
11/4/2014 23:43	18.378	-66.021
11/5/2014 1:19	18.364	-66.026
11/5/2014 1:53	18.45	-66.645
11/5/2014 19:30	18.001	-67.157
11/5/2014 20:55	18.023	-66.861
11/6/2014 7:18	18.435	-66.424
11/6/2014 12:52	18.473	-66.938
11/6/2014 19:31	18.291	-66.21
11/6/2014 22:48	18.446	-66.67
11/7/2014 2:53	18.023	-66.861
11/7/2014 14:19	18.484	-66.845
11/9/2014 17:58	18.288	-66.334
11/9/2014 19:50	18.341	-66.325
11/10/2014 1:12	18.419	-66.777
11/10/2014 1:52	18.352	-66.065
11/10/2014 3:12	18.134	-66.142
11/10/2014 4:22	18.429	-66.799
11/10/2014 4:34	18.429	-66.799
11/10/2014 4:49	18.429	-66.799
11/10/2014 4:51	18.429	-66.799
11/10/2014 13:10	18.007	-66.389
11/10/2014 17:06	18.429	-66.798
11/10/2014 19:50	18.366	-66.019
11/11/2014 0:46	18.417	-66.073
11/11/2014 2:33	18.256	-66.07
11/11/2014 8:37	18.353	-66.145
11/11/2014 10:09	18.438	-66.197
11/11/2014 20:16	18.47	-66.757
11/12/2014 15:41	18.242	-66.009
11/12/2014 16:08	18.405	-66.045
11/13/2014 3:42	18.402	-66.179
11/13/2014 12:28	18.145	-65.833
11/13/2014 15:32	18.331	-66.184
11/13/2014 17:55	18.206	-67.111
11/14/2014 23:30	18.12	-66.144
11/15/2014 1:25	18.405	-66.023
11/15/2014 2:49	18.429	-66.799
11/19/2014 10:39	18.45	-66.053
11/19/2014 12:13	18.034	-66.808
11/22/2014 1:40	18.022	-66.872
11/22/2014 10:26	18.043	-66.943
11/23/2014 4:25	18.37	-66.088
11/23/2014 13:23	18.449	-66.051
11/23/2014 15:56	18.369	-66.045
11/23/2014 16:57	18.042	-66.943
11/23/2014 18:13	18.461	-66.735
11/24/2014 15:10	18.067	-66.366
11/24/2014 23:36	18.24	-66.005
11/25/2014 1:23	18.028	-66.86
11/25/2014 11:17	18.073	-66.96
11/25/2014 17:50	17.977	-67.045
11/26/2014 18:56	18.061	-66.719
11/26/2014 18:57	18.324	-66.406
11/28/2014 0:15	18.43	-66.455
11/30/2014 4:25	18.334	-66.067
12/1/2014 22:46	18.416	-66.172
12/2/2014 0:57	18.36	-66.206
12/2/2014 16:09	18.086	-67.051
12/3/2014 17:39	18.012	-66.598
12/5/2014 2:17	18.406	-66.055
12/8/2014 13:34	17.978	-66.602
12/9/2014 18:08	18.404	-66.052
12/9/2014 20:24	18.424	-66.059
12/10/2014 1:49	18.091	-67.139
12/11/2014 15:04	18.385	-66.149
12/14/2014 0:39	18.411	-66.022
12/16/2014 9:44	18.368	-66.108
12/16/2014 12:17	18.164	-67.154
12/17/2014 2:28	18.357	-65.629
12/17/2014 4:34	18.395	-66.094
12/22/2014 16:19	18.089	-65.807
12/22/2014 20:42	18.24	-65.774
12/23/2014 14:24	18.363	-65.901
12/23/2014 16:01	18.45	-66.053
12/24/2014 1:11	18.107	-66.165
12/24/2014 16:03	18.152	-65.822
12/25/2014 22:15	18.447	-66.685
12/26/2014 22:20	18.171	-67.138
12/26/2014 23:17	18.026	-66.854
12/27/2014 5:17	18.42	-65.982
12/29/2014 3:10	18.434	-66.497
12/30/2014 9:42	18.491	-66.815
12/30/2014 11:26	18.336	-66.332
12/30/2014 20:20	18.023	-66.611
12/30/2014 20:50	18.197	-67.146
12/30/2014 22:59	18.224	-66.131
12/30/2014 23:30	18.147	-65.442
12/31/2014 0:00	18.272	-65.882
12/31/2014 1:21	18.375	-66.071
1/1/2015 17:12	18.387	-66.213
1/1/2015 19:40	18.185	-67.14
1/2/2015 2:24	18.396	-66.023
1/2/2015 2:24	18.396	-66.023
1/2/2015 3:30	18.387	-66.215
1/3/2015 1:00	18.147	-65.442
1/4/2015 3:31	18.137	-66.275
1/5/2015 15:27	18.372	-66.214
1/5/2015 16:30	18.165	-66.025
1/6/2015 4:18	18.377	-66.197
1/8/2015 1:48	18.255	-66.004
1/8/2015 16:02	17.978	-66.602
1/9/2015 19:24	18.4	-66.234
1/10/2015 7:26	18.173	-66.167
1/10/2015 9:43	18.441	-66.162
1/11/2015 20:25	18.431	-66.062
1/15/2015 15:47	18.324	-65.652
